"","code","year","cont","HDI","h"
"3002","MLI",2012,"Africa",0.408,0
"3003","MLI",2013,"Africa",0.408,0
"3004","MLI",2014,"Africa",0.414,1.47058823529411
"3005","MLI",2015,"Africa",0.412,-0.483091787439616
"3006","MLI",2016,"Africa",0.42,1.94174757281553
"3007","MLI",2017,"Africa",0.426,1.42857142857142
"3008","MLI",2018,"Africa",0.427,0.234741784037551
"3009","MLT",1990,"Europe",0.744,NA
"3010","MLT",1991,"Europe",0.749,0.672043010752699
"3011","MLT",1992,"Europe",0.753,0.534045393858484
"3012","MLT",1993,"Europe",0.757,0.531208499335989
"3013","MLT",1994,"Europe",0.76,0.396301188903569
"3014","MLT",1995,"Europe",0.764,0.526315789473686
"3015","MLT",1996,"Europe",0.767,0.392670157068054
"3016","MLT",1997,"Europe",0.772,0.651890482398954
"3017","MLT",1998,"Europe",0.78,1.03626943005182
"3018","MLT",1999,"Europe",0.785,0.641025641025639
"3019","MLT",2000,"Europe",0.787,0.254777070063694
"3020","MLT",2001,"Europe",0.793,0.762388818297333
"3021","MLT",2002,"Europe",0.797,0.50441361916771
"3022","MLT",2003,"Europe",0.804,0.878293601003755
"3023","MLT",2004,"Europe",0.813,1.11940298507462
"3024","MLT",2005,"Europe",0.828,1.8450184501845
"3025","MLT",2006,"Europe",0.826,-0.241545893719808
"3026","MLT",2007,"Europe",0.831,0.605326876513312
"3027","MLT",2008,"Europe",0.833,0.240673886883269
"3028","MLT",2009,"Europe",0.835,0.240096038415372
"3029","MLT",2010,"Europe",0.847,1.43712574850299
"3030","MLT",2011,"Europe",0.848,0.1180637544274
"3031","MLT",2012,"Europe",0.854,0.707547169811318
"3032","MLT",2013,"Europe",0.861,0.819672131147531
"3033","MLT",2014,"Europe",0.868,0.813008130081294
"3034","MLT",2015,"Europe",0.877,1.036866359447
"3035","MLT",2016,"Europe",0.881,0.456100342075261
"3036","MLT",2017,"Europe",0.883,0.227014755959143
"3037","MLT",2018,"Europe",0.885,0.22650056625142
"3038","MMR",1990,"Asia",0.35,NA
"3039","MMR",1991,"Asia",0.357,2
"3040","MMR",1992,"Asia",0.371,3.92156862745099
"3041","MMR",1993,"Asia",0.377,1.61725067385445
"3042","MMR",1994,"Asia",0.384,1.85676392572944
"3043","MMR",1995,"Asia",0.388,1.04166666666667
"3044","MMR",1996,"Asia",0.394,1.54639175257731
"3045","MMR",1997,"Asia",0.4,1.5228426395939
"3046","MMR",1998,"Asia",0.405,1.25
"3047","MMR",1999,"Asia",0.414,2.22222222222221
"3048","MMR",2000,"Asia",0.424,2.41545893719808
"3049","MMR",2001,"Asia",0.432,1.88679245283019
"3050","MMR",2002,"Asia",0.441,2.08333333333333
"3051","MMR",2003,"Asia",0.451,2.26757369614512
"3052","MMR",2004,"Asia",0.46,1.99556541019956
"3053","MMR",2005,"Asia",0.47,2.17391304347825
"3054","MMR",2006,"Asia",0.479,1.91489361702128
"3055","MMR",2007,"Asia",0.49,2.29645093945721
"3056","MMR",2008,"Asia",0.501,2.24489795918368
"3057","MMR",2009,"Asia",0.512,2.19560878243512
"3058","MMR",2010,"Asia",0.523,2.1484375
"3059","MMR",2011,"Asia",0.534,2.10325047801148
"3060","MMR",2012,"Asia",0.541,1.31086142322097
"3061","MMR",2013,"Asia",0.551,1.84842883548983
"3062","MMR",2014,"Asia",0.558,1.27041742286751
"3063","MMR",2015,"Asia",0.565,1.25448028673834
"3064","MMR",2016,"Asia",0.571,1.06194690265486
"3065","MMR",2017,"Asia",0.577,1.05078809106831
"3066","MMR",2018,"Asia",0.584,1.21317157712306
"3067","MNE",2003,"Europe",0.741,NA
"3068","MNE",2004,"Europe",0.748,0.944669365721995
"3069","MNE",2005,"Europe",0.753,0.668449197860954
"3070","MNE",2006,"Europe",0.764,1.46082337317397
"3071","MNE",2007,"Europe",0.775,1.43979057591623
"3072","MNE",2008,"Europe",0.785,1.29032258064516
"3073","MNE",2009,"Europe",0.787,0.254777070063694
"3074","MNE",2010,"Europe",0.793,0.762388818297333
"3075","MNE",2011,"Europe",0.797,0.50441361916771
"3076","MNE",2012,"Europe",0.798,0.125470514429105
"3077","MNE",2013,"Europe",0.801,0.375939849624052
"3078","MNE",2014,"Europe",0.803,0.249687890137329
"3079","MNE",2015,"Europe",0.807,0.498132004981322
"3080","MNE",2016,"Europe",0.809,0.247831474597282
"3081","MNE",2017,"Europe",0.813,0.494437577255868
"3082","MNE",2018,"Europe",0.816,0.369003690036895
"3083","MNG",1990,"Asia",0.583,NA
"3084","MNG",1991,"Asia",0.575,-1.37221269296741
"3085","MNG",1992,"Asia",0.561,-2.43478260869564
"3086","MNG",1993,"Asia",0.547,-2.49554367201427
"3087","MNG",1994,"Asia",0.549,0.365630712979881
"3088","MNG",1995,"Asia",0.553,0.728597449908919
"3089","MNG",1996,"Asia",0.56,1.26582278481013
"3090","MNG",1997,"Asia",0.566,1.07142857142855
"3091","MNG",1998,"Asia",0.574,1.41342756183747
"3092","MNG",1999,"Asia",0.581,1.21951219512195
"3093","MNG",2000,"Asia",0.589,1.37693631669535
"3094","MNG",2001,"Asia",0.6,1.86757215619695
"3095","MNG",2002,"Asia",0.609,1.50000000000001
"3096","MNG",2003,"Asia",0.622,2.13464696223318
"3097","MNG",2004,"Asia",0.636,2.2508038585209
"3098","MNG",2005,"Asia",0.649,2.0440251572327
"3099","MNG",2006,"Asia",0.66,1.69491525423728
"3100","MNG",2007,"Asia",0.671,1.66666666666666
"3101","MNG",2008,"Asia",0.682,1.63934426229508
"3102","MNG",2009,"Asia",0.688,0.879765395894405
"3103","MNG",2010,"Asia",0.697,1.30813953488371
"3104","MNG",2011,"Asia",0.711,2.00860832137733
"3105","MNG",2012,"Asia",0.719,1.12517580872011
"3106","MNG",2013,"Asia",0.728,1.25173852573017
"3107","MNG",2014,"Asia",0.733,0.686813186813184
"3108","MNG",2015,"Asia",0.736,0.409276944065495
"3109","MNG",2016,"Asia",0.73,-0.815217391304346
"3110","MNG",2017,"Asia",0.729,-0.136986301369868
"3111","MNG",2018,"Asia",0.735,0.823045267489708
"3112","MOZ",1990,"Africa",0.217,NA
"3113","MOZ",1991,"Africa",0.22,1.38248847926268
"3114","MOZ",1992,"Africa",0.215,-2.27272727272727
"3115","MOZ",1993,"Africa",0.221,2.7906976744186
"3116","MOZ",1994,"Africa",0.228,3.16742081447965
"3117","MOZ",1995,"Africa",0.235,3.07017543859649
"3118","MOZ",1996,"Africa",0.258,9.78723404255319
"3119","MOZ",1997,"Africa",0.271,5.03875968992249
"3120","MOZ",1998,"Africa",0.283,4.42804428044279
"3121","MOZ",1999,"Africa",0.294,3.88692579505301
"3122","MOZ",2000,"Africa",0.301,2.38095238095237
"3123","MOZ",2001,"Africa",0.314,4.31893687707641
"3124","MOZ",2002,"Africa",0.32,1.91082802547771
"3125","MOZ",2003,"Africa",0.334,4.375
"3126","MOZ",2004,"Africa",0.343,2.69461077844311
"3127","MOZ",2005,"Africa",0.354,3.2069970845481
"3128","MOZ",2006,"Africa",0.361,1.97740112994351
"3129","MOZ",2007,"Africa",0.372,3.04709141274238
"3130","MOZ",2008,"Africa",0.381,2.41935483870968
"3131","MOZ",2009,"Africa",0.389,2.09973753280841
"3132","MOZ",2010,"Africa",0.396,1.79948586118253
"3133","MOZ",2011,"Africa",0.391,-1.26262626262627
"3134","MOZ",2012,"Africa",0.398,1.79028132992327
"3135","MOZ",2013,"Africa",0.412,3.51758793969847
"3136","MOZ",2014,"Africa",0.42,1.94174757281553
"3137","MOZ",2015,"Africa",0.428,1.9047619047619
"3138","MOZ",2016,"Africa",0.435,1.6355140186916
"3139","MOZ",2017,"Africa",0.442,1.60919540229885
"3140","MOZ",2018,"Africa",0.446,0.904977375565608
"3141","MRT",1990,"Africa",0.378,NA
"3142","MRT",1991,"Africa",0.383,1.32275132275133
"3143","MRT",1992,"Africa",0.391,2.08877284595301
"3144","MRT",1993,"Africa",0.403,3.06905370843991
"3145","MRT",1994,"Africa",0.415,2.97766749379651
"3146","MRT",1995,"Africa",0.422,1.68674698795181
"3147","MRT",1996,"Africa",0.431,2.13270142180095
"3148","MRT",1997,"Africa",0.43,-0.232018561484915
"3149","MRT",1998,"Africa",0.438,1.86046511627906
"3150","MRT",1999,"Africa",0.445,1.59817351598173
"3151","MRT",2000,"Africa",0.446,0.224719101123605
"3152","MRT",2001,"Africa",0.446,0
"3153","MRT",2002,"Africa",0.451,1.12107623318385
"3154","MRT",2003,"Africa",0.455,0.886917960088685
"3155","MRT",2004,"Africa",0.465,2.19780219780219
"3156","MRT",2005,"Africa",0.47,1.0752688172043
"3157","MRT",2006,"Africa",0.479,1.91489361702128
"3158","MRT",2007,"Africa",0.479,0
"3159","MRT",2008,"Africa",0.48,0.20876826722338
"3160","MRT",2009,"Africa",0.487,1.45833333333334
"3161","MRT",2010,"Africa",0.49,0.616016427104715
"3162","MRT",2011,"Africa",0.494,0.816326530612255
"3163","MRT",2012,"Africa",0.503,1.82186234817814
"3164","MRT",2013,"Africa",0.511,1.59045725646123
"3165","MRT",2014,"Africa",0.518,1.36986301369864
"3166","MRT",2015,"Africa",0.521,0.579150579150589
"3167","MRT",2016,"Africa",0.519,-0.383877159309021
"3168","MRT",2017,"Africa",0.524,0.96339113680155
"3169","MRT",2018,"Africa",0.527,0.572519083969469
"3170","MUS",1990,"Africa",0.62,NA
"3171","MUS",1991,"Africa",0.627,1.12903225806451
"3172","MUS",1992,"Africa",0.634,1.11642743221692
"3173","MUS",1993,"Africa",0.639,0.788643533123023
"3174","MUS",1994,"Africa",0.644,0.78247261345854
"3175","MUS",1995,"Africa",0.649,0.77639751552796
"3176","MUS",1996,"Africa",0.653,0.616332819722643
"3177","MUS",1997,"Africa",0.657,0.612557427258809
"3178","MUS",1998,"Africa",0.663,0.913242009132431
"3179","MUS",1999,"Africa",0.668,0.75414781297134
"3180","MUS",2000,"Africa",0.674,0.898203592814362
"3181","MUS",2001,"Africa",0.683,1.3353115727003
"3182","MUS",2002,"Africa",0.688,0.732064421669087
"3183","MUS",2003,"Africa",0.697,1.30813953488371
"3184","MUS",2004,"Africa",0.705,1.14777618364419
"3185","MUS",2005,"Africa",0.713,1.13475177304965
"3186","MUS",2006,"Africa",0.72,0.981767180925663
"3187","MUS",2007,"Africa",0.728,1.11111111111111
"3188","MUS",2008,"Africa",0.734,0.824175824175821
"3189","MUS",2009,"Africa",0.742,1.08991825613078
"3190","MUS",2010,"Africa",0.748,0.808625336927227
"3191","MUS",2011,"Africa",0.756,1.06951871657754
"3192","MUS",2012,"Africa",0.768,1.58730158730158
"3193","MUS",2013,"Africa",0.775,0.911458333333326
"3194","MUS",2014,"Africa",0.786,1.41935483870967
"3195","MUS",2015,"Africa",0.786,0
"3196","MUS",2016,"Africa",0.79,0.508905852417296
"3197","MUS",2017,"Africa",0.793,0.37974683544304
"3198","MUS",2018,"Africa",0.796,0.378310214375799
"3199","MWI",1990,"Africa",0.303,NA
"3200","MWI",1991,"Africa",0.31,2.3102310231023
"3201","MWI",1992,"Africa",0.319,2.90322580645161
"3202","MWI",1993,"Africa",0.327,2.50783699059562
"3203","MWI",1994,"Africa",0.323,-1.22324159021406
"3204","MWI",1995,"Africa",0.363,12.3839009287926
"3205","MWI",1996,"Africa",0.366,0.826446280991733
"3206","MWI",1997,"Africa",0.367,0.273224043715836
"3207","MWI",1998,"Africa",0.368,0.27247956403269
"3208","MWI",1999,"Africa",0.368,0
"3209","MWI",2000,"Africa",0.362,-1.63043478260869
"3210","MWI",2001,"Africa",0.362,0
"3211","MWI",2002,"Africa",0.363,0.276243093922646
"3212","MWI",2003,"Africa",0.367,1.10192837465566
"3213","MWI",2004,"Africa",0.368,0.27247956403269
"3214","MWI",2005,"Africa",0.373,1.35869565217392
"3215","MWI",2006,"Africa",0.383,2.68096514745308
"3216","MWI",2007,"Africa",0.394,2.87206266318538
"3217","MWI",2008,"Africa",0.411,4.31472081218274
"3218","MWI",2009,"Africa",0.426,3.64963503649636
"3219","MWI",2010,"Africa",0.437,2.58215962441315
"3220","MWI",2011,"Africa",0.447,2.28832951945079
"3221","MWI",2012,"Africa",0.452,1.11856823266219
"3222","MWI",2013,"Africa",0.463,2.43362831858407
"3223","MWI",2014,"Africa",0.472,1.94384449244061
"3224","MWI",2015,"Africa",0.475,0.635593220338992
"3225","MWI",2016,"Africa",0.478,0.631578947368427
"3226","MWI",2017,"Africa",0.482,0.836820083681999
"3227","MWI",2018,"Africa",0.485,0.622406639004147
"3228","MYS",1990,"Asia",0.644,NA
"3229","MYS",1991,"Asia",0.652,1.24223602484472
"3230","MYS",1992,"Asia",0.661,1.38036809815951
"3231","MYS",1993,"Asia",0.668,1.05900151285931
"3232","MYS",1994,"Asia",0.676,1.19760479041917
"3233","MYS",1995,"Asia",0.683,1.03550295857988
"3234","MYS",1996,"Asia",0.695,1.75695461200585
"3235","MYS",1997,"Asia",0.706,1.58273381294964
"3236","MYS",1998,"Asia",0.709,0.424929178470257
"3237","MYS",1999,"Asia",0.715,0.84626234132581
"3238","MYS",2000,"Asia",0.724,1.25874125874126
"3239","MYS",2001,"Asia",0.722,-0.276243093922657
"3240","MYS",2002,"Asia",0.724,0.277008310249305
"3241","MYS",2003,"Asia",0.731,0.966850828729293
"3242","MYS",2004,"Asia",0.734,0.410396716826256
"3243","MYS",2005,"Asia",0.732,-0.272479564032702
"3244","MYS",2006,"Asia",0.738,0.819672131147531
"3245","MYS",2007,"Asia",0.751,1.76151761517616
"3246","MYS",2008,"Asia",0.762,1.46471371504659
"3247","MYS",2009,"Asia",0.766,0.524934383202091
"3248","MYS",2010,"Asia",0.773,0.913838120104438
"3249","MYS",2011,"Asia",0.779,0.776196636481252
"3250","MYS",2012,"Asia",0.782,0.385109114249027
"3251","MYS",2013,"Asia",0.787,0.639386189258317
"3252","MYS",2014,"Asia",0.792,0.635324015247773
"3253","MYS",2015,"Asia",0.797,0.631313131313127
"3254","MYS",2016,"Asia",0.801,0.501882057716441
"3255","MYS",2017,"Asia",0.802,0.124843945068664
"3256","MYS",2018,"Asia",0.804,0.249376558603487
"3257","NAM",1990,"Africa",0.579,NA
"3258","NAM",1991,"Africa",0.582,0.518134715025909
"3259","NAM",1992,"Africa",0.586,0.687285223367695
"3260","NAM",1993,"Africa",0.586,0
"3261","NAM",1994,"Africa",0.586,0
