"code","cont","reg","year","inv","def","eco","edu","amb","gob1","faid","gobo","gobr","gobg","sal","viv","gobd","seg","cul","soc","gobt"
"ESP","Europe","Europe & Central Asia",2007,0.264617087046994,0.99000099000099,5.1142340861967,3.99266474032829,0.945774777550478,1.67883812743626,0.183659062163735,0.0151738469495479,0.0148037531215101,0.974919666508452,5.59230278856447,0.907470066348571,1.69928581143534,1.8557429772383,1.55781744566791,12.7788772648586,-0.110658054583288
"ESP","Europe","Europe & Central Asia",2008,0.282111581446393,0.995677394790477,5.23666823445094,4.19655535398329,0.922842616855921,1.6806647405317,0.288920244574347,0.0161257810925217,0.0159466057470492,1.00302358395485,5.94584425183095,1.05175927792336,1.71658939729893,1.94557548881274,1.61392192434321,13.720979193263,-0.125153978812515
"ESP","Europe","Europe & Central Asia",2009,0.311569785330086,1.00208331016485,5.47647379366333,4.58291166690762,0.997449613178976,1.86459966711521,0.294425106482357,0.0175153746065991,0.0137157430781834,1.11273599418749,6.65806652506089,1.28677765297687,1.92733992430393,2.03317356346126,1.61623350867243,16.0041406716266,-0.170056679381529
"ESP","Europe","Europe & Central Asia",2010,0.296410052408332,1.03364217089834,5.55361793262315,4.4642832362723,1.02476097082618,1.7066706138667,0.224250301822034,0.00647587505261648,0.0134143126089913,1.1144980965553,6.46181315250223,0.692641093127709,2.14527237993034,2.14166439240102,1.63136543825484,16.6201482975387,-0.210003376706276
"ESP","Europe","Europe & Central Asia",2011,0.295296646547383,1.03171659742781,5.40184539384875,4.37620101471439,0.943716141544343,1.7823361972406,0.199168760024999,0.0313886976399623,0.0141062301893878,1.04899906487838,6.3568652032932,0.563688695117656,2.80377673294104,2.1486310884498,1.49273809401475,16.8817010432071,-0.245784712770059
"ESP","Europe","Europe & Central Asia",2012,0.275145097926073,0.922087102032573,7.67261484013983,4.1360241966119,0.91343171621875,1.78733717055438,0.0847266100219751,0.011732856325404,0.0116366853719171,0.969210869241163,6.10012357967523,0.556925991642744,3.54130302024879,2.01987853608575,1.19530878088891,17.6668926684074,-0.345542235878502
"ESP","Europe","Europe & Central Asia",2013,0.249392362042054,0.952916710945673,4.32010357875115,4.0794857720585,0.851229363951982,1.87599993370336,0.130350894468423,0.0218388933140813,0.0117969021919814,1.02594051046463,6.04781352704952,0.455399422634258,4.15046217532927,2.03316196951719,1.1322101252519,18.0675894249059,-0.519453676684937
"ESP","Europe","Europe & Central Asia",2014,0.244647434044439,0.991983195544507,4.32078780520707,4.24023433736101,0.891098649091365,1.72727447919678,0.0475997764544911,0.0340136054421769,0.0125262569617082,1.06444277427685,6.29010811123316,0.536027442138328,3.50417220712648,2.09448651982039,1.19115068123567,17.8335356805612,-0.169393536451409
"ESP","Europe","Europe & Central Asia",2015,0.233914342399171,0.818283980705998,4.01058117863601,3.91124388969306,0.840574750385001,1.65654641058488,0.10497935097788,0.0158162722618657,0.010266703047176,0.993187903788968,5.75397834743078,0.477077966822825,3.96155998390625,1.91062418779742,1.08281344660621,17.1350348929164,-0.506953147761902
"ESP","Europe","Europe & Central Asia",2016,0.219979030036389,0.96536916879033,3.65213458318845,4.02344416903614,0.831200731535303,1.66803278322188,0.0505924953273451,0.023329754912433,0.0139442213269714,0.983067603551486,5.93818240650444,0.438080953355686,3.06138228350926,1.89319620323881,1.09533646244044,16.915323715992,-0.166347409548039
"ESP","Europe","Europe & Central Asia",2017,0.230554419502726,0.882005694839919,3.64274268017584,3.9544927245462,0.840336134453782,1.39764506965933,0.0477570887553062,0.00420125197308798,0.0110604388679255,0.97168956348992,5.83176643782704,0.434358010115586,2.77668459486641,1.81999950270895,1.09112515529628,16.6087494073234,-0.140184632163241
"ESP","Europe","Europe & Central Asia",2018,0.222222590064291,0.843700962054148,3.83944355794506,3.95299640471162,0.844114784382014,1.57053849871881,0.0441962246161384,0.0034761075540783,0.0119180830425542,0.973475644073071,5.85260641854983,0.441051837040078,2.67991339526322,1.81841807311082,1.09844998708874,16.810787189385,-0.136809661592652
"CHN","Asia","East Asia & Pacific",2014,0.0727879688042017,1.28731332265372,8.07898664982129,3.72298844529918,0.584441233679549,1.12994712548576,0.0296741557537495,0.647200009458735,0.0548016747796052,0.195632128869796,0.905375843897747,2.28843948107493,0.554203464939269,1.29132646158619,0.441805243316491,7.90900637002255,0
"CHN","Asia","East Asia & Pacific",2015,0.0788021255866278,1.30477757269779,8.55939826533717,3.78648154815207,0.704659357787354,1.10051835154632,0.0310064329221345,0.557525298498994,0.0601589787083656,0.20450121473642,2.75352024447713,2.54677865089979,0.613081478547459,1.34170252102677,0.452006611965061,6.79035458381667,0
"CHN","Asia","East Asia & Pacific",2016,0.0764033547324022,1.31686316494687,7.7574076462235,3.79539356568231,0.666487332729862,1.11136518027959,0.0232973460734647,0.566654369810562,0.0690100551546161,0.225942919072331,2.98962709177916,2.64889249060487,0.689997772973213,1.47954800273366,0.432852248209126,7.08366450620926,0
"CHN","Asia","East Asia & Pacific",2017,0.0742139307879091,1.28656554372854,7.08249086189797,3.72918085017566,0.732817478046815,1.12401214307007,0.0230922417784479,0.559977818762535,0.0651073788157966,0.232792591281582,2.97711234139023,2.76346437087084,0.860542234801425,1.52850176797699,0.424527829042344,7.21507549637296,0
"AFG","Asia","South Asia",2016,0.0209529112532189,17.8554092422232,7.62584094931769,3.95378174951752,0.129158975528447,2.96113044416079,0,0.0722366567767014,0.01103238740785,0.141029985209615,1.87985759076096,1.31101818723128,0.0440258260129126,8.95968616956678,0.285796659808525,2.61428062369705,0
"AFG","Asia","South Asia",2017,0.0173158370951913,16.3113344216884,8.59309392051025,3.68425609045007,0.17262259574404,2.32248082972862,0,0.101510404613201,0.00727406633420501,0.1101820417971,2.0053039823787,0.604285375561734,0.0491179971986436,8.79543917170266,0.297681048822175,1.84451354161154,0
"SWE","Europe","Europe & Central Asia",2001,1.12319336865221,2.01927368007105,3.71374435681896,6.76101191038072,0.425184243157988,1.6968406219861,0.72227093776323,0.0508132326494903,0,2.28145389311708,6.22219080147933,0.724399871621272,2.70113504309484,1.28760329848175,1.29664122523759,21.7741731401654,0
"SWE","Europe","Europe & Central Asia",2002,1.19785973723568,1.94696718697264,4.00335499812665,6.88208118259426,0.436521329861186,1.6505599920731,0.687217255868537,0.0628965384841663,0,2.32856532415134,6.50547606293215,0.648705221535156,2.96453641574109,1.3253945645005,1.28003164566761,21.9952872107533,0
"SWE","Europe","Europe & Central Asia",2003,1.24373424722386,1.88955154553995,4.13174940859631,6.80791624919794,0.428609497891194,1.6977268362545,0.621290235176945,0.0608152066302718,0,2.31257825212481,6.69611154863653,0.661709644234763,2.15343148128574,1.33581308516958,1.23870973504817,22.8378593642764,0
"SWE","Europe","Europe & Central Asia",2004,1.20475029242116,1.75015265647155,4.04506753337371,6.6732482914389,0.447602644362166,1.55839407881377,0.737978903000104,0.0553724231107495,0,2.37578635420071,6.47469707870459,0.624673482299495,1.76754322480884,1.27481045525236,1.21317885008157,22.4256179786469,0
"SWE","Europe","Europe & Central Asia",2005,1.16803923837291,1.64612472658145,4.22895368115526,6.67932634750584,0.510873397812789,1.64660538703638,0.781759897056264,0.0499543544232263,0,2.34696200276105,6.49846068489308,0.633373148041017,1.82506774737448,1.26911526546705,1.23474804293946,22.0461440903312,0
"SWE","Europe","Europe & Central Asia",2006,1.09714739098112,1.63754497265759,4.00655379221705,6.56153291651817,0.494437178579549,1.73820631866847,0.824416746358243,0.0634092298165293,0,2.36958937201963,6.40807354954612,0.552202148366632,1.6842149398725,1.28011817467856,1.26328215333358,21.2563155238115,0
"SWE","Europe","Europe & Central Asia",2007,1.23582863038873,1.53530308713078,3.96648263202785,6.30203167813333,0.466752028661255,1.64588153643101,0.739483904574467,0.0456018611866005,0,2.36871954885691,6.40302888532254,0.535154820441156,1.71804405612789,1.27130348250862,1.22142644683578,20.1317360149492,0
"SWE","Europe","Europe & Central Asia",2008,1.27345242752513,1.46493686017927,4.34167769799505,6.42710654217382,0.46109333637118,1.76557183492129,0.784600471631603,0.0507485260408526,0,2.31718240886533,6.58700561030254,0.561412928451937,1.63884770231927,1.28952475653807,1.26812442102084,19.9844398660875,0
"SWE","Europe","Europe & Central Asia",2009,1.37754306924019,1.45711602968762,4.60664383172931,6.72983058166033,0.468339420414578,1.48834466322171,0.853952989496069,0.059904926827408,0.000180165193465889,2.39079211729235,6.99476349865191,0.593314009615416,1.24184865102813,1.34997779463991,1.3278174758436,21.4627191672044,0
"SWE","Europe","Europe & Central Asia",2010,1.46620830325709,1.49601144844126,4.48814638722297,6.42042098062992,0.439792464790133,1.76782509587285,0.730653235083792,0.0597183322675348,0.000196073323580086,2.26548720159391,6.68677258547606,0.49180791648845,1.12324804984072,1.3410294913886,1.30103053337826,20.3326916133557,0
"SWE","Europe","Europe & Central Asia",2011,1.47988593055703,1.41656480614594,4.41930361282641,6.3448035539418,0.450910936889139,1.7732603630196,0.778298627262554,0.0543136608536709,0.00048398311651786,2.31413838367923,6.73123718453039,0.542276194107344,1.19159332081789,1.3134226264258,1.2767205734232,19.668347880611,0
"SWE","Europe","Europe & Central Asia",2012,1.55947466322522,1.39451992330154,4.55553177073301,6.45646301351439,0.460999871669124,1.81795823164875,0.797526830931974,0.0555921853730129,0.000750159609852703,2.44289476948533,6.85035039151634,0.522405794018495,0.960418631928561,1.35409167861341,1.29973189831372,20.4626930890742,0
"SWE","Europe","Europe & Central Asia",2013,1.59109779288157,1.44935527900273,4.37348390915245,6.50119711767465,0.472938943585009,1.96475395673781,0.795365088067843,0.0561140704259155,0.000761491830768156,2.48099290132064,6.92773757626078,0.56368776314138,0.867706811990818,1.34980991588404,1.31191913271857,21.0420411762265,0
"SWE","Europe","Europe & Central Asia",2014,1.61930546505547,1.29054103953664,4.3474372802983,6.5251499259225,0.443912356950549,1.90114660612525,0.759313191823291,0.0790009259059233,0.000653107813530686,2.34493336541935,6.93258872344049,0.605983572831318,0.754038090252466,1.32369882083896,1.31485674582501,20.5849283817043,0
"SWE","Europe","Europe & Central Asia",2015,1.51141197487037,1.2114034771797,4.15965489489345,6.43976655596129,0.426179195817159,1.81012581054669,0.749985935262662,0.0552938376677441,0.000682639971206717,2.28578463462166,6.84887975249829,0.590554193021866,0.665621050545253,1.26479063078993,1.27022821125024,20.1819211983957,0
"SWE","Europe","Europe & Central Asia",2016,1.47368573614877,1.20019049780119,4.22204452693612,6.62758880103012,0.438176647080177,1.5413065676223,0.70354198639929,0.060125019277372,0.000543502999117487,2.33715348003838,6.86464669247853,0.52846608280857,0.612324066380739,1.27539772530407,1.28225945066793,20.5464288569294,0
